-3377.37,5980,-127108,58790.4,430.335,-1650.3,9.53674e-07,
-2558.37,3776,151257,-416382,326.004,-1044.47,0.00668097,
-2558.37,3761,266587,-636134,444.221,-1651.41,0.0132959,
-3479.37,5980,-175862,83779.9,435.176,-1651.41,0.0198619,
-2637.37,3776,127056,-832733,326.896,-1651.41,0.026464,
-2565.37,5988,160599,392863,425.877,-1651.41,0.0331459,
-3358.37,5984,-123990,168672,440.144,-1652.51,0.0396399,
-2590.37,3776,152910,-831470,326.004,-1651.41,0.0463078,
-3329.37,5984,-122361,181872,424.221,-1652.51,0.052963,
-3358.37,5980,-100703,371210,425.877,-1651.41,0.0595319,
-3326.37,5984,19540.6,12157.5,427.915,-1651.41,0.0661759,
-3454.37,5984,-153662,216556,430.335,-1651.41,0.07283,
-3377.37,5984,-145164,321536,423.839,-1650.3,0.0795028,
-2558.37,3768,146740,-834010,326.896,-1651.41,0.086062,
-2558.37,5980,152144,183952,427.915,-1650.3,0.0928209,
-3479.37,5984,-181622,355491,427.915,-1651.41,0.0994539,
-2565.37,3785,335724,-823629,442.183,-1651.41,0.106128,
-3329.37,5984,-279764,221120,326.004,-1651.41,0.112776,
-3462.37,5984,-180090,8903.38,423.839,-1649.2,0.11937,
-2565.37,5984,145426,-574.741,326.896,-1652.51,0.126053,
-3391.37,5980,-161436,144302,424.221,-1651.41,0.132722,
-3398.37,5984,-148483,322294,425.877,-1650.3,0.139421,
-3329.37,3768,-123052,-831944,339.125,-1651.41,0.146009,
-3358.37,5984,-131625,184247,429.953,-1651.41,0.152674,
-3329.37,5984,-113917,197647,429.953,-1650.3,0.159339,
-2814.37,3768,55086.5,-836219,326.004,-1651.41,0.165926,
-3342.37,5980,-99011.2,340503,431.1,-1650.3,0.17253,
-3342.37,5980,-257968,378464,342.31,-1650.3,0.179134,
-2565.37,3768,143068,-830519,326.004,-1650.3,0.185792,
-3358.37,5976,-118568,375589,440.144,-1650.3,0.192438,
-3329.37,5976,-98760.8,324772,427.915,-1650.3,0.199043,
