-0.062437,0.433136,-0.0996915,0.872933,0.0079049,-0.00803757,1.19209e-06,
-0.062437,0.429397,-0.158061,-1.21121,0.00785605,-0.00900848,0.00661516,
-0.0620535,0.433136,0.00414646,0.531637,0.0079049,-0.00888437,0.013155,
-0.062437,0.429397,-0.163788,-1.37033,0.0079049,-0.0090696,0.019804,
-0.0620535,0.427,0.130579,-0.674298,0.00795376,-0.00743714,0.0263731,
-0.06167,0.433136,0.140017,0.395546,0.0079049,-0.00888437,0.0329752,
-0.0620535,0.433136,0.0867338,1.0677,0.00795376,-0.0080987,0.039567,
-0.062437,0.429397,-0.0430101,-1.03808,0.00795376,-0.00913073,0.0465472,
-0.0620535,0.433136,-0.0829761,1.5349,0.00785605,-0.00797645,0.0528381,
-0.0620535,0.433136,-0.0755003,0.0638417,0.00785605,-0.00900848,0.0594571,
-0.0620535,0.429397,-0.00211182,-0.175315,0.0079049,-0.00803757,0.066045,
-0.0620535,0.432465,0.035782,0.00726426,0.00795376,-0.00913073,0.072648,
-0.06167,0.432465,0.202534,-0.0228543,0.0079049,-0.00888437,0.0792532,
-0.06167,0.433136,0.180007,0.915014,0.0079049,-0.00803757,0.085819,
-0.06167,0.433999,0.159495,0.415265,0.0079049,-0.0090696,0.0924411,
-0.0620535,0.433136,0.00479177,-0.00749792,0.0079049,-0.0090696,0.09903,
-0.0620535,0.429397,0.00929752,-0.707865,0.0079049,-0.00803757,0.105598,
-0.062437,0.429397,-0.191415,-0.0221208,0.00785605,-0.00797645,0.11231,
-0.0620535,0.433136,0.103187,0.474843,0.00795376,-0.00913073,0.118916,
-0.062437,0.429397,-0.142591,-0.986535,0.0079049,-0.00888437,0.125459,
-0.0620535,0.429397,0.0411184,-0.396866,0.0079049,-0.00822281,0.132122,
-0.06167,0.429397,0.192405,-0.365719,0.0079049,-0.00888437,0.138715,
-0.0620535,0.429397,-0.0122147,-0.132638,0.0079049,-0.00803757,0.145311,
-0.0620535,0.432465,0.136003,0.0958783,0.00795376,-0.00913073,0.151921,
-0.0620535,0.429397,0.0132876,-1.01801,0.0079049,-0.0090696,0.158478,
-0.0620535,0.429397,-0.0997018,-0.384284,0.00785605,-0.00797645,0.165097,
-0.0620535,0.429397,-0.0122987,-0.984721,0.0079049,-0.0090696,0.171694,
-0.06167,0.433136,0.0450313,1.65465,0.00785605,-0.00797645,0.178298,
-0.06167,0.433136,0.0739565,0.709481,0.00785605,-0.00882324,0.184909,
-0.0620535,0.433136,-0.0703613,0.84971,0.00785605,-0.00797645,0.191505,
-0.0620535,0.429397,0.0797597,-0.99899,0.00795376,-0.00894549,0.198112,
-0.0620535,0.433136,-0.0974728,0.0571684,0.00785605,-0.00900848,0.204626,
-0.0620535,0.432465,0.0152082,0.514582,0.0079049,-0.0090696,0.211325,
-0.06167,0.433136,0.237177,0.773513,0.00795376,-0.0080987,0.217928,
-0.0620535,0.433136,-0.0468966,0.408343,0.0079049,-0.0090696,0.224532,
-0.0620535,0.429397,-0.00146552,-1.22304,0.0079049,-0.0090696,0.231121,
-0.062437,0.433136,-0.110333,1.10808,0.0079049,-0.00822281,0.237737,
-0.0620535,0.432465,0.0147514,0.149611,0.0079049,-0.0090696,0.244328,
-0.062437,0.429397,-0.144141,-0.367379,0.00785605,-0.00797645,0.250925,
-0.0620535,0.433136,-0.0769022,0.432199,0.00785605,-0.00900848,0.257565,
-0.06167,0.433136,0.15243,0.134568,0.0079049,-0.0090696,0.26408,
-0.062437,0.433999,-0.0314976,0.395329,0.00795376,-0.00913073,0.270734,
-0.0620535,0.433136,0.00810846,0.36994,0.0079049,-0.0090696,0.277286,
-0.0620535,0.429397,-0.008874,-0.32765,0.0079049,-0.00803757,0.283924,
-0.0620535,0.433136,-0.00932194,1.1149,0.0079049,-0.00803757,0.290539,
