-63543.4,7587,5306.45,35910.4,8095.69,-2066.53,1.90735e-06,
-63569.4,7503,-2842.42,-22398.3,8097.09,-2066.53,0.00730181,
-63561.4,7488,-2517.75,-81428.4,8095.69,-2179.14,0.0145538,
-63569.4,7503,-1456.09,-92997.7,8098.11,-2163.68,0.0218248,
-63561.4,7559,292.635,-7452.22,8097.09,-2070.67,0.0291209,
-63550.4,7488,4821.33,-45280.8,8097.09,-2061.83,0.0364499,
-63569.4,7600,-1936.37,-18348.3,8097.09,-2070.67,0.0436878,
-63569.4,7503,-1736.58,4192.98,8098.11,-2061.83,0.051055,
-63561.4,7889,1016,135128,8098.11,-2070.67,0.0583289,
-63569.4,7471,-2342.32,-62505.8,8097.09,-2061.83,0.0655959,
-63561.4,7503,1829.29,8646.66,8098.11,-2061.83,0.0728509,
-63569.4,7503,-115.13,-55183.7,8098.11,-2165.61,0.0801229,
-63566.4,7471,685.819,-6586,8098.11,-2070.67,0.087394,
-63561.4,7503,1785.77,3915.04,8097.72,-2070.67,0.0946589,
-63561.4,7872,1424.7,33090.9,8098.11,-2177.2,0.101893,
-63569.4,7471,-4772.76,-9673.12,8095.69,-2061.83,0.109194,
-63550.4,7503,2085.24,-42100.2,8095.69,-2061.83,0.116474,
-63543.4,7471,2074.52,-80988.9,8094.79,-2165.61,0.123768,
-63550.4,7503,-251.391,11515.3,8095.69,-2061.83,0.131026,
-63546.4,7471,718.189,-1267.79,8095.69,-2048.86,0.138366,
-63534.4,7424,1639.89,-48990.6,8093.65,-2048.86,0.145595,
-63519.4,7424,8539.26,-6343.59,8094.79,-2048.86,0.15288,
-63519.4,7424,5026.6,-37627.8,8092.63,-2101.85,0.160077,
-63543.4,7616,-5483.1,22293.3,8092.63,-2101.85,0.167413,
-63534.4,7616,-4075.07,-20891,8091.74,-2166.16,0.174648,
-63534.4,7471,-1346.15,3285.38,8093.65,-2048.86,0.18188,
-63543.4,7503,-3958.77,84.5068,8093.65,-2061.83,0.18922,
-63534.4,7503,2958.23,2.64084,8093.65,-2070.67,0.196514,
-63546.4,7488,674.836,-66011.5,8095.69,-2175.55,0.203764,
-63550.4,7488,-3831.27,-5503.83,8094.79,-2070.67,0.211047,
-63543.4,7831,803.689,113112,8094.79,-2048.86,0.218313,
-63543.4,7503,1535.39,117452,8095.69,-2090.54,0.225562,
-63561.4,7883,-7655.32,149156,8093.65,-2048.86,0.232837,
-63561.4,7888,-6166.16,137547,8095.69,-2061.83,0.240112,
-63561.4,7503,-6240.29,1540.99,8094.79,-2061.83,0.247355,
-63543.4,7471,2755.26,-19877.8,8095.69,-2090.54,0.25463,
-63543.4,7503,-2632.09,6966.5,8093.65,-2061.83,0.261884,
-63543.4,7471,-2898.22,-48094.2,8093.65,-2101.85,0.269184,
-63550.4,7471,-3636.18,-59485,8093.65,-2070.67,0.276427,
-63534.4,7503,4152.99,-33787.9,8095.69,-2070.67,0.283734,
-63543.4,7503,-429.141,16734.4,8094.79,-2048.86,0.290974,
-63526.4,7503,2632.41,6696.97,8093.65,-2070.67,0.298259,
-63534.4,7891,-1467.56,122712,8092.63,-2061.83,0.305474,
-63550.4,7889,-5904.37,132641,8093.65,-2070.67,0.312805,
-63534.4,7883,1324.37,66623.9,8093.65,-2172.51,0.320058,
-63561.4,7471,-4971.74,-18424.9,8094.79,-2061.83,0.327342,
-63543.4,7503,2228.99,8991.63,8094.79,-2061.83,0.334593,
-63550.4,7471,2209.71,-38630.6,8097.09,-2061.83,0.341889,
