1.17024,0.439272,-0.0225921,0.0405916,-0.00463094,0.00492174,5.00679e-06,
1.17063,0.440806,0.162858,0.955783,-0.0045821,0.00536342,0.0073421,
1.17024,0.439272,0.0838123,-0.208537,-0.0045821,0.00443724,0.0151832,
1.17024,0.439272,0.0675561,0.0014025,-0.0045821,0.00443724,0.0222192,
1.17024,0.440806,-0.00590907,0.824669,-0.00463094,0.00542453,0.029633,
1.17063,0.440806,0.195312,0.384347,-0.0045821,0.00486064,0.0369911,
1.17024,0.440806,0.0463543,0.497749,-0.00463094,0.00492174,0.0444641,
1.17024,0.437451,-0.0465029,-0.514026,-0.00467984,0.00498293,0.051892,
1.17024,0.439272,0.0145015,0.61989,-0.00467984,0.00582972,0.05936,
1.17063,0.439272,0.23612,-0.0491905,-0.0045821,0.00443724,0.066776,
1.17024,0.437451,-0.0331957,-0.712858,-0.00463094,0.00492174,0.074193,
1.16947,0.439272,-0.236042,-0.453334,-0.00463094,0.00449835,0.0816481,
1.17024,0.437451,0.0251143,-0.28336,-0.00463094,0.00542453,0.0890751,
1.17024,0.440806,0.0496892,0.830058,-0.0045821,0.00536342,0.096447,
1.16986,0.437451,-0.151888,-0.761884,-0.00463094,0.00449835,0.103926,
1.17024,0.439272,0.0678566,0.104258,-0.0045821,0.00486064,0.11132,
1.17024,0.437451,0.0260024,-0.449938,-0.00463094,0.00492174,0.118754,
1.17063,0.440806,0.0257237,0.925865,-0.00472868,0.00554682,0.126187,
1.17063,0.437451,0.130306,-0.375465,-0.00467984,0.00548571,0.133585,
1.16986,0.437451,-0.10108,-0.357205,-0.00463094,0.00492174,0.141005,
1.17024,0.439272,-0.059953,0.45589,-0.00467984,0.00548571,0.148388,
1.17024,0.437451,0.160322,-0.171785,-0.00453326,0.00530232,0.155824,
1.17024,0.437451,0.102164,-0.352571,-0.00463094,0.00492174,0.16327,
1.16986,0.436204,-0.150249,-1.28795,-0.00463094,0.00449835,0.170708,
1.16986,0.439272,-0.0868386,-0.373204,-0.00463094,0.00415433,0.178122,
1.17024,0.439272,-0.0189246,0.026801,-0.00463094,0.00492174,0.185538,
1.16986,0.437451,-0.0912048,-0.0760378,-0.00463094,0.00542453,0.192927,
1.17063,0.442053,0.118788,0.901048,-0.00463094,0.00449835,0.20042,
1.16986,0.437451,-0.084977,-0.347604,-0.00463094,0.00492174,0.207784,
1.16986,0.440806,-0.0992282,0.417344,-0.00463094,0.00449835,0.21525,
1.17063,0.440806,0.0697305,0.534969,-0.00467984,0.00498293,0.222663,
1.16986,0.440806,-0.0867554,0.622828,-0.00463094,0.00492174,0.23011,
1.16986,0.437451,-0.100271,-0.62662,-0.0045821,0.00486064,0.237532,
1.17024,0.437451,-0.108639,-0.476075,-0.00467984,0.00498293,0.244936,
1.16986,0.440806,-0.0436192,0.184481,-0.0045821,0.00443724,0.252329,
1.17063,0.439272,0.119358,-0.079518,-0.0045821,0.00486064,0.259768,
1.17024,0.437451,-0.036757,-0.970441,-0.00463094,0.00449835,0.267197,
1.16986,0.439272,-0.229016,0.755905,-0.00467984,0.00582972,0.27466,
1.17024,0.439272,0.162106,0.520956,-0.00453326,0.00530232,0.282045,
1.17024,0.439272,0.0215316,-0.0102773,-0.00463094,0.00492174,0.289425,
1.17024,0.439272,-0.039907,-0.0263062,-0.00463094,0.00492174,0.296858,
1.17024,0.436204,-0.0165147,-0.734278,-0.00463094,0.00542453,0.304315,
1.17024,0.440806,-0.0484355,-0.0368782,-0.00467984,0.00421552,0.31173,
1.17024,0.437451,-0.057048,-0.578566,-0.00467984,0.00498293,0.319143,
1.16986,0.439272,0.0306399,0.302141,-0.00453326,0.00530232,0.326574,
1.17024,0.439272,0.000655197,0.313953,-0.00463094,0.00492174,0.333999,
1.17024,0.437451,0.00850049,-0.747149,-0.00467984,0.00455953,0.341391,
1.17024,0.440806,0.000506129,0.764179,-0.00463094,0.00492174,0.348775,
1.17024,0.440806,-0.0400224,0.298789,-0.00467984,0.00498293,0.356167,
1.16947,0.439272,-0.171129,0.205253,-0.0045821,0.00486064,0.363656,
1.17024,0.439272,-0.0619926,0.43433,-0.00467984,0.00548571,0.371069,
1.17063,0.437451,0.119754,-0.168854,-0.00467984,0.00498293,0.378487,
1.17063,0.439272,0.166705,0.348236,-0.00463094,0.00542453,0.385899,
1.17063,0.440806,0.22468,0.928387,-0.0045821,0.00536342,0.393408,
1.17024,0.440806,-0.0978034,0.513268,-0.00467984,0.00498293,0.400762,
1.17024,0.437451,0.0285047,-0.0872417,-0.00463094,0.00542453,0.408381,
1.17024,0.439272,0.0948024,-0.404304,-0.0045821,0.00443724,0.415944,
1.17024,0.439272,-0.0782972,0.232536,-0.00467984,0.00548571,0.423351,
1.17024,0.440806,-0.0432634,0.900174,-0.00463094,0.00542453,0.430743,
1.17024,0.439272,-0.099385,0.150072,-0.00467984,0.00498293,0.438074,
1.16947,0.439272,-0.320697,0.390212,-0.00463094,0.00542453,0.445416,
1.17024,0.439272,-0.0099315,-0.474651,-0.00463094,0.00415433,0.452844,
1.17063,0.437451,0.17882,-0.388782,-0.00463094,0.00542453,0.460213,
1.17024,0.437451,-0.0351139,0.0418101,-0.00463094,0.00576854,0.467585,
1.16986,0.439272,-0.212636,0.155004,-0.00467984,0.00548571,0.474996,
1.17063,0.436204,0.244066,-1.22358,-0.0045821,0.00486064,0.482413,
1.16986,0.439272,-0.153264,0.0649212,-0.00467984,0.00498293,0.489825,
1.17101,0.437451,0.254422,-0.277057,-0.00463094,0.00492174,0.497246,
1.17063,0.440806,0.0646638,0.893102,-0.00467984,0.00548571,0.504602,
1.17024,0.439272,-0.151114,-0.0368703,-0.00467984,0.00498293,0.512084,
1.17101,0.439272,0.279629,-0.0272234,-0.00463094,0.00492174,0.519443,
1.17024,0.439272,0.0563664,-0.254314,-0.0045821,0.00443724,0.526912,
1.16986,0.437451,-0.232966,-0.161698,-0.00467984,0.00548571,0.534318,
1.17024,0.437451,-0.0552838,-0.966144,-0.00467984,0.00455953,0.541742,
1.17024,0.440806,0.0143109,0.653091,-0.00463094,0.00492174,0.549114,
1.17063,0.440806,0.113813,0.285837,-0.00467984,0.00455953,0.556527,
1.17024,0.437451,0.14063,-0.59994,-0.00453326,0.00479953,0.563977,
1.17063,0.439272,0.177137,-0.00524759,-0.00463094,0.00542453,0.571476,
1.16986,0.439272,-0.0508778,0.309204,-0.0045821,0.00536342,0.578903,
1.16986,0.440806,-0.187908,0.434719,-0.00463094,0.00492174,0.586321,
1.17024,0.437451,0.116393,-0.693546,-0.0045821,0.00486064,0.593794,
1.17024,0.439272,0.0678628,-0.434913,-0.00463094,0.00449835,0.601112,
1.17063,0.437451,0.0913854,-0.590731,-0.00463094,0.00492174,0.608515,
1.17024,0.437451,-0.0785986,-0.444218,-0.00467984,0.00498293,0.615983,
1.17024,0.439272,0.0056031,0.602786,-0.00463094,0.00542453,0.623442,
1.16947,0.439272,-0.287446,0.433209,-0.00463094,0.00542453,0.630873,
1.17063,0.439272,0.169366,0.257441,-0.00463094,0.00542453,0.638291,
1.17063,0.439272,0.248042,-0.0576473,-0.0045821,0.00443724,0.645704,
1.16986,0.439272,-0.15194,0.0712836,-0.00463094,0.00542453,0.653163,
1.17063,0.437451,0.116091,-0.703795,-0.00463094,0.00449835,0.660579,
1.17024,0.439272,0.00366167,0.0930849,-0.00463094,0.00492174,0.66794,
1.16986,0.436204,-0.219358,-1.1242,-0.00467984,0.00498293,0.675063,
1.17063,0.437451,0.133895,-0.86475,-0.00463094,0.00449835,0.681884,
1.16986,0.439272,-0.172172,-0.232429,-0.00463094,0.00492174,0.68871,
1.17024,0.439272,-0.0582216,-0.247564,-0.00463094,0.00449835,0.695513,
1.17063,0.437451,0.217613,-0.293825,-0.0045821,0.00536342,0.702343,
1.17024,0.437451,-0.0805373,-0.134203,-0.00472868,0.00554682,0.709163,
1.17024,0.436204,-0.0466246,-1.25765,-0.00467984,0.00498293,0.715988,
1.17024,0.440806,0.0071789,0.876962,-0.00463094,0.00492174,0.722843,
1.16986,0.436204,-0.211025,-1.1701,-0.00467984,0.00498293,0.72967,
1.16986,0.439272,0.0550113,-0.345638,-0.00453326,0.00437614,0.736475,
1.17024,0.439272,0.0280868,0.0734018,-0.00463094,0.00492174,0.743319,
1.17063,0.439272,0.141793,0.142196,-0.00463094,0.00492174,0.750172,
1.17024,0.440806,-0.0487909,0.313488,-0.00467984,0.00498293,0.757001,
1.17063,0.437451,0.0337042,-0.44653,-0.00467984,0.00548571,0.763804,
1.17024,0.437451,0.018335,-0.809181,-0.0045821,0.00486064,0.770646,
1.17024,0.439272,-0.00869431,-0.100326,-0.00463094,0.00449835,0.777414,
1.16986,0.439272,-0.123693,0.165271,-0.0045821,0.00486064,0.784311,
1.17101,0.439272,0.330563,0.0469607,-0.0045821,0.00486064,0.791103,
1.17063,0.437451,0.195188,-0.17372,-0.0045821,0.00570743,0.797931,
1.17024,0.437451,-0.0379753,-0.172736,-0.00463094,0.00542453,0.804746,
1.17024,0.440806,-0.0620435,0.806188,-0.00467984,0.00498293,0.811575,
1.17063,0.439272,0.0330284,-0.00995107,-0.00467984,0.00498293,0.818379,
1.17024,0.439272,0.106385,-0.212366,-0.0045821,0.00486064,0.825173,
1.16986,0.440806,-0.101357,-0.0502772,-0.0045821,0.00409323,0.832006,
1.16986,0.440806,-0.126555,0.315554,-0.00463094,0.00492174,0.838875,
1.17024,0.437451,-0.0732547,-0.171424,-0.00467984,0.00548571,0.845698,
1.17024,0.439272,0.0415922,0.119939,-0.0045821,0.00486064,0.852468,
1.17024,0.440806,0.00100574,1.2092,-0.00467984,0.00548571,0.859345,
1.17024,0.437451,0.0617218,-0.448641,-0.00463094,0.00492174,0.866089,
1.16986,0.437451,-0.136393,-0.180471,-0.00463094,0.00542453,0.873011,
1.17101,0.439272,0.238112,1.22836,-0.00463094,0.00637717,0.880514,
1.17063,0.439272,0.0398494,0.269635,-0.00467984,0.00498293,0.88785,
1.17063,0.439272,0.228156,0.405592,-0.0045821,0.00536342,0.895282,
